,Team,NOC
48473,Egypt,EGY
48474,Finland,FIN
48475,Finland,FIN
48476,United States,USA
48477,Cameroon,CMR
48478,West Germany,FRG
48479,Germany,GER
48480,Germany,GER
48481,Germany,GER
48482,Germany,GER
48483,West Germany,FRG
48484,West Germany,FRG
48485,West Germany,FRG
48486,West Germany,FRG
48487,West Germany,FRG
48488,West Germany,FRG
48489,Canada,CAN
48490,Finland,FIN
48491,Finland,FIN
48492,Cameroon,CMR
48493,Cameroon,CMR
48494,France,FRA
48495,Cameroon,CMR
48496,Iran,IRI
48497,France,FRA
48498,France,FRA
48499,France,FRA
48500,France,FRA
48501,France,FRA
48502,Chile,CHI
48503,Spain,ESP
48504,Spain,ESP
48505,Spain,ESP
48506,Spain,ESP
48507,Brazil,BRA
48508,Spain,ESP
48509,Argentina,ARG
48510,Lebanon,LIB
48511,Brazil,BRA
48512,Brazil,BRA
48513,Spain,ESP
48514,Spain,ESP
48515,South Africa,RSA
48516,Cuba,CUB
48517,Cuba,CUB
48518,Cuba,CUB
48519,Cuba,CUB
48520,Switzerland,SUI
48521,Switzerland,SUI
48522,United States,USA
48523,United States,USA
48524,Spain,ESP
48525,Spain,ESP
48526,Spain,ESP
48527,Spain,ESP
48528,Spain,ESP
48529,Spain,ESP
48530,Spain,ESP
48531,Spain,ESP
48532,Venezuela,VEN
48533,Venezuela,VEN
48534,Venezuela,VEN
48535,Portugal,POR
48536,Portugal,POR
48537,Spain,ESP
48538,Cuba-1,CUB
48539,Spain,ESP
48540,Spain,ESP
48541,Spain,ESP
48542,Spain,ESP
48543,Spain,ESP
48544,Spain,ESP
48545,Spain,ESP
48546,Spain,ESP
48547,Spain,ESP
48548,France,FRA
48549,Spain,ESP
48550,Spain,ESP
48551,Spain,ESP
48552,Spain,ESP
48553,Spain,ESP
48554,Spain,ESP
48555,Spain,ESP
48556,Jamaica,JAM
48557,Norway,NOR
48558,Norway,NOR
48559,Norway,NOR
48560,Norway,NOR
48561,Norway,NOR
48562,Norway,NOR
48563,Norway,NOR
48564,Norway,NOR
48565,rn-2,FIN
48566,West Germany,FRG
48567,Argentina,ARG
48568,Cuba,CUB
48569,Cuba,CUB
48570,Cuba,CUB
48571,Cuba,CUB
48572,Mexico,MEX
48573,United States,USA
48574,Chile,CHI
48575,Mexico,MEX
48576,Cuba,CUB
48577,United States,USA
48578,Cuba,CUB
48579,Cuba,CUB
48580,Mexico,MEX
48581,Cuba,CUB
48582,Spain,ESP
48583,Mexico,MEX
48584,Mexico,MEX
48585,Mexico,MEX
48586,United States,USA
48587,Mexico,MEX
48588,Mexico,MEX
48589,Cuba,CUB
48590,Cuba,CUB
48591,Dominican Republic,DOM
48592,Dominican Republic,DOM
48593,Dominican Republic,DOM
48594,Dominican Republic,DOM
48595,Ecuador,ECU
48596,Dominican Republic,DOM
48597,Hungary,HUN
48598,Hungary,HUN
48599,Nigeria,NGR
48600,Argentina,ARG
48601,Uruguay,URU
48602,Uruguay,URU
48603,Uruguay,URU
48604,Uruguay,URU
48605,France,FRA
48606,Uruguay,URU
48607,Uruguay,URU
48608,Chile,CHI
48609,Nigeria,NGR
48610,Finland,FIN
48611,Finland,FIN
48612,Finland,FIN
48613,Finland,FIN
48614,Monaco,MON
48615,Monaco,MON
48616,Australia,AUS
48617,United States,USA
48618,Cameroon,CMR
48619,Cameroon,CMR
48620,Haiti,HAI
48621,Haiti,HAI
48622,France,FRA
48623,France,FRA
48624,France,FRA
48625,France,FRA
48626,France,FRA
48627,Haiti,HAI
48628,Haiti,HAI
48629,Mauritius,MRI
48630,Mauritius,MRI
48631,Argentina,ARG
48632,Argentina-1,ARG
48633,Japan,JPN
48634,Japan,JPN
48635,Japan,JPN
48636,Japan,JPN
48637,Japan,JPN
48638,Japan,JPN
48639,Japan,JPN
48640,Japan,JPN
48641,Japan,JPN
48642,Cameroon,CMR
48643,Bulgaria,BUL
48644,Bulgaria,BUL
48645,Bulgaria,BUL
48646,Bulgaria,BUL
48647,Bulgaria,BUL
48648,Bulgaria,BUL
48649,Bulgaria,BUL
48650,Bulgaria,BUL
48651,Tunisia,TUN
48652,Switzerland,SUI
48653,Australia,AUS
48654,Switzerland,SUI
48655,Switzerland,SUI
48656,Switzerland,SUI
48657,Switzerland,SUI
48658,Switzerland,SUI
48659,Switzerland,SUI
48660,Switzerland,SUI
48661,Switzerland,SUI
48662,Switzerland,SUI
48663,Switzerland,SUI
48664,Switzerland,SUI
48665,Switzerland,SUI
48666,Germany,GER
48667,Morocco,MAR
48668,Finland,FIN
48669,Finland,FIN
48670,Spain,ESP
48671,Spain,ESP
48672,Spain,ESP
48673,Spain,ESP
48674,Venezuela,VEN
48675,United States,USA
48676,United States,USA
48677,Malaysia,MAS
48678,Malaysia,MAS
48679,South Korea,KOR
48680,South Korea,KOR
48681,South Korea,KOR
48682,Brazil,BRA
48683,Austria,AUT
48684,Austria,AUT
48685,Austria,AUT
48686,Germany,GER
48687,Germany,GER
48688,Germany,GER
48689,South Korea,KOR
48690,Malaysia,MAS
48691,France,FRA
48692,Australia,AUS
48693,Australia,AUS
48694,Sweden,SWE
48695,Sweden,SWE
48696,Angola,ANG
48697,New Zealand,NZL
48698,Poland,POL
48699,Poland,POL
48700,Poland,POL
48701,Poland,POL
48702,Poland,POL
48703,Poland,POL
48704,Poland,POL
48705,Poland,POL
48706,Poland,POL
48707,Poland,POL
48708,Poland,POL
48709,Poland,POL
48710,Sweden,SWE
48711,Sweden,SWE
48712,Sweden,SWE
48713,Brazil-2,BRA
48714,Canada,CAN
48715,Canada,CAN
48716,Cyprus,CYP
48717,Philippines,PHI
48718,Italy,ITA
48719,Italy,ITA
48720,Italy,ITA
48721,Italy,ITA
48722,Italy,ITA
48723,Greece,GRE
48724,Italy,ITA
48725,United States-2,USA
48726,United States,USA
48727,Australia,AUS
48728,Australia,AUS
48729,Australia,AUS
48730,Australia,AUS
48731,Australia,AUS
48732,Australia,AUS
48733,Australia,AUS
48734,Australia,AUS
48735,Australia,AUS
48736,Australia,AUS
48737,Australia,AUS
48738,United States,USA
48739,United States,USA
48740,Australia,AUS
48741,Australia,AUS
48742,Australia,AUS
48743,Australia,AUS
48744,Australia,AUS
48745,Australia,AUS
48746,Australia,AUS
48747,Australia,AUS
48748,New Zealand,NZL
48749,Canada,CAN
48750,Canada,CAN
48751,Canada,CAN
48752,Canada,CAN
48753,United States,USA
48754,United States,USA
48755,Saint Lucia,LCA
48756,Great Britain,GBR
48757,Great Britain,GBR
48758,Great Britain,GBR
48759,Great Britain,GBR
48760,Great Britain,GBR
48761,South Africa,RSA
48762,United States,USA
48763,United States,USA
48764,United States,USA
48765,United States,USA
48766,United States,USA
48767,United States,USA
48768,United States,USA
48769,Bahamas,BAH
48770,Bahamas,BAH
48771,Bahamas,BAH
48772,Canada,CAN
48773,United States-2,USA
48774,Ireland,IRL
48775,Ireland,IRL
48776,Great Britain,GBR
48777,Great Britain,GBR
48778,Great Britain,GBR
48779,United States,USA
48780,Great Britain,GBR
48781,United States,USA
48782,United States,USA
48783,Canada,CAN
48784,Canada,CAN
48785,United States,USA
48786,United States,USA
48787,United States,USA
48788,Canada,CAN
48789,Great Britain,GBR
48790,Great Britain,GBR
48791,New Zealand,NZL
48792,New Zealand,NZL
48793,Australia,AUS
48794,Australia,AUS
48795,Australia,AUS
48796,Australia,AUS
48797,Australia,AUS
48798,Australia,AUS
48799,Great Britain,GBR
48800,Australia,AUS
48801,Australia,AUS
48802,Australia,AUS
48803,Ireland,IRL
48804,Ireland,IRL
48805,Ireland,IRL
48806,Australia,AUS
48807,Australia,AUS
48808,South Africa,RSA
48809,United States,USA
48810,United States,USA
48811,United States,USA
48812,United States,USA
48813,United States,USA
48814,United States,USA
48815,United States,USA
48816,Switzerland,SUI
48817,Switzerland,SUI
48818,Switzerland,SUI
48819,Argentina,ARG
48820,Pam,BER
48821,Oleander II,BER
48822,Bahamas,BAH
48823,Bahamas,BAH
48824,Bahamas,BAH
48825,Bahamas,BAH
48826,Bahamas,BAH
48827,Dominican Republic,DOM
48828,Cameroon,CMR
48829,Great Britain-1,GBR
48830,Great Britain-1,GBR
48831,France,FRA
48832,Norway,NOR
48833,Great Britain,GBR
48834,Great Britain,GBR
48835,Switzerland,SUI
48836,Switzerland,SUI
48837,Estonia,EST
48838,Estonia,EST
48839,Estonia,EST
48840,Estonia,EST
48841,Ireland,IRL
48842,United States,USA
48843,United States,USA
48844,United States,USA
48845,United States,USA
48846,United States,USA
48847,United States,USA
48848,United States,USA
48849,United States,USA
48850,Finland,FIN
48851,United States,USA
48852,United States,USA
48853,New Zealand,NZL
48854,New Zealand,NZL
48855,Netherlands,NED
48856,Netherlands,NED
48857,West Germany,FRG
48858,West Germany,FRG
48859,West Germany,FRG
48860,Germany,GER
48861,Germany,GER
48862,Germany,GER
48863,Germany,GER
48864,Germany,GER
48865,Germany,GER
48866,New Zealand,NZL
48867,New Zealand,NZL
48868,New Zealand,NZL
48869,New Zealand,NZL
48870,United States,USA
48871,Soviet Union,URS
48872,West Germany,FRG
48873,West Germany,FRG
48874,Australia,AUS
48875,Australia,AUS
48876,Canada,CAN
48877,Canada,CAN
48878,Canada,CAN
48879,France,FRA
48880,France,FRA
48881,Finland,FIN
48882,Greece,GRE
48883,United States,USA
48884,United States,USA
48885,United States,USA
48886,United States,USA
48887,United States-1,USA
48888,Portugal,POR
48889,Portugal,POR
48890,Portugal,POR
48891,Cameroon,CMR
48892,Cameroon,CMR
48893,Cameroon,CMR
48894,Belgium,BEL
48895,Belgium,BEL
48896,Belgium,BEL
48897,Belgium,BEL
48898,Belgium,BEL
48899,Germany,GER
48900,Netherlands,NED
48901,France,FRA
48902,France,FRA
48903,France,FRA
48904,France,FRA
48905,France,FRA
48906,United States,USA
48907,United States,USA
48908,United States,USA
48909,Sweden,SWE
48910,Sweden,SWE
48911,New Zealand,NZL
48912,United States,USA
48913,United States,USA
48914,New Zealand,NZL
48915,New Zealand,NZL
48916,New Zealand,NZL
48917,United States,USA
48918,United States,USA
48919,United States,USA
48920,United States,USA
48921,United States,USA
48922,United States,USA
48923,United States,USA
48924,United States,USA
48925,United States,USA
48926,United States,USA
48927,Canada,CAN
48928,Canada,CAN
48929,Canada,CAN
48930,Canada,CAN
48931,Canada,CAN
48932,Greece,GRE
48933,Greece,GRE
48934,France,FRA
48935,France,FRA
48936,Australia,AUS
48937,Mexico,MEX
48938,Mexico,MEX
48939,Israel,ISR
48940,France,FRA
48941,Austria,AUT
48942,Cameroon,CMR
48943,Sweden,SWE
48944,United States,USA
48945,United States,USA
48946,Russia,RUS
48947,Belgium,BEL
48948,Great Britain,GBR
48949,Great Britain,GBR
48950,Great Britain,GBR
48951,Cyprus,CYP
48952,Azerbaijan,AZE
48953,Morocco,MAR
48954,Japan,JPN
48955,Japan,JPN
48956,Japan,JPN
48957,Morocco,MAR
48958,Kazakhstan,KAZ
48959,Argentina,ARG
48960,Nigeria,NGR
48961,Nigeria,NGR
48962,Nigeria,NGR
48963,Nigeria,NGR
48964,Nigeria,NGR
48965,Nigeria,NGR
48966,Portugal,POR
48967,Portugal,POR
48968,Lithuania,LTU
48969,Lithuania,LTU
48970,Lithuania,LTU
48971,Nigeria,NGR
48972,Turkey,TUR
48973,Nigeria,NGR
48974,Nigeria,NGR
48975,Nigeria,NGR
48976,Nigeria,NGR
48977,Nigeria,NGR
48978,Nigeria,NGR
48979,Nigeria,NGR
48980,Latvia,LAT
48981,Latvia,LAT
48982,Japan,JPN
48983,Argentina,ARG
48984,Argentina,ARG
48985,Argentina,ARG
48986,France,FRA
48987,Morocco,MAR
48988,Morocco,MAR
48989,Morocco,MAR
48990,Morocco,MAR
48991,Morocco,MAR
48992,Australia,AUS
48993,American Samoa,ASA
48994,United States,USA
48995,Sweden,SWE
48996,Sweden,SWE
48997,American Samoa,ASA
48998,Samoa,SAM
48999,New Zealand,NZL
49000,Denmark,DEN
49001,Denmark,DEN
49002,Denmark,DEN
49003,Italy,ITA
49004,Argentina,ARG
49005,Italy,ITA
49006,Italy,ITA
49007,France,FRA
49008,Netherlands,NED
49009,Netherlands,NED
49010,East Germany,GDR
49011,Brazil,BRA
49012,Brazil,BRA
49013,Italy,ITA
49014,Italy,ITA
49015,Antigua and Barbuda,ANT
49016,Hungary,HUN
49017,Hungary,HUN
49018,Hungary,HUN
49019,Hungary,HUN
49020,Hungary,HUN
49021,Mexico,MEX
49022,Brazil,BRA
49023,Brazil,BRA
49024,Brazil,BRA
49025,Brazil,BRA
49026,Brazil,BRA
49027,Brazil,BRA
49028,Brazil,BRA
49029,France,FRA
49030,Brazil,BRA
49031,Trinidad and Tobago,TTO
49032,Mexico,MEX
49033,Brazil-1,BRA
49034,Brazil,BRA
49035,Brazil,BRA
49036,France,FRA
49037,France,FRA
49038,Slovenia,SLO
49039,Slovenia,SLO
49040,Slovenia,SLO
49041,Slovenia,SLO
49042,Slovenia,SLO
49043,Slovenia,SLO
49044,Slovenia,SLO
49045,Slovenia,SLO
49046,Slovakia,SVK
49047,Slovakia,SVK
49048,Slovakia,SVK
49049,Slovakia,SVK
49050,Italy,ITA
49051,Italy,ITA
49052,Italy,ITA
49053,Italy,ITA
49054,France,FRA
49055,Canada,CAN
49056,France,FRA
49057,France,FRA
49058,France,FRA
49059,Spain,ESP
49060,Spain,ESP
49061,Spain,ESP
49062,Spain,ESP
49063,Spain,ESP
49064,Spain,ESP
49065,Spain,ESP
49066,Spain,ESP
49067,Spain,ESP
49068,Spain,ESP
49069,Spain,ESP
49070,Spain,ESP
49071,Spain,ESP
49072,Spain,ESP
49073,France,FRA
49074,Philippines,PHI
49075,Israel,ISR
49076,Israel,ISR
49077,Italy,ITA
49078,Italy,ITA
49079,Italy,ITA
49080,Italy,ITA
49081,Italy,ITA
49082,Italy,ITA
49083,Italy,ITA
49084,Italy,ITA
49085,Italy,ITA
49086,Yugoslavia,YUG
49087,Yugoslavia,YUG
49088,Yugoslavia,YUG
49089,Italy,ITA
49090,Italy,ITA
49091,Italy,ITA
49092,Italy,ITA
49093,Italy,ITA
49094,Italy,ITA
49095,Italy,ITA
49096,Italy,ITA
49097,Italy,ITA
49098,Italy,ITA
49099,Italy,ITA
49100,Italy,ITA
49101,Italy,ITA
49102,Italy,ITA
49103,Italy,ITA
49104,Italy,ITA
49105,Italy,ITA
49106,Italy,ITA
49107,Italy,ITA
49108,Italy,ITA
49109,Italy,ITA
49110,Jamaica,JAM
49111,Jamaica,JAM
49112,West Germany,FRG
49113,Lebanon,LIB
49114,Lebanon,LIB
49115,Lebanon,LIB
49116,Latvia,LAT
49117,Latvia,LAT
49118,Latvia,LAT
49119,Latvia,LAT
49120,Latvia,LAT
49121,Austria,AUT
49122,Austria,AUT
49123,Austria,AUT
49124,Soviet Union,URS
49125,Soviet Union,URS
49126,Russia,RUS
49127,Russia,RUS
49128,Russia,RUS
49129,Russia,RUS
49130,Soviet Union,URS
49131,Tunisia,TUN
49132,Soviet Union,URS
49133,Unified Team,EUN
49134,Uzbekistan,UZB
49135,Malaysia,MAS
49136,Malaysia,MAS
49137,Malaysia,MAS
49138,Malaysia,MAS
49139,France,FRA
49140,Cuba,CUB
49141,Greece,GRE
49142,Greece,GRE
49143,Greece,GRE
49144,Greece,GRE
49145,Greece,GRE
49146,Greece,GRE
49147,Primorka,YUG
49148,Cha-Cha III,YUG
49149,Poland,POL
49150,Australia,AUS
49151,Ireland,IRL
49152,Canada,CAN
49153,Canada,CAN
49154,Romania,ROU
49155,Great Britain,GBR
49156,United States,USA
49157,United States,USA
49158,Sweden,SWE
49159,Sweden,SWE
49160,Sweden,SWE
49161,Norway,NOR
49162,Norway,NOR
49163,Sweden,SWE
49164,Sweden,SWE
49165,Finland,FIN
49166,Norway,NOR
49167,Norway,NOR
49168,Finland,FIN
49169,Sweden,SWE
49170,Sweden,SWE
49171,France,FRA
49172,France,FRA
49173,United States,USA
49174,United States,USA
49175,United States,USA
49176,United States,USA
49177,United States,USA
49178,United States,USA
49179,United States,USA
49180,Italy,ITA
49181,Italy,ITA
49182,Italy,ITA
49183,Italy,ITA
49184,Italy,ITA
49185,Italy,ITA
49186,Sweden,SWE
49187,Portugal,POR
49188,Sweden,SWE
49189,Sweden,SWE
49190,Sweden,SWE
49191,Sweden,SWE
49192,Switzerland,SUI
49193,Switzerland,SUI
49194,Switzerland,SUI
49195,Switzerland,SUI
49196,Switzerland,SUI
49197,Switzerland,SUI
49198,Switzerland,SUI
49199,Switzerland,SUI
49200,Switzerland,SUI
49201,Switzerland,SUI
49202,United States,USA
49203,United States,USA
49204,Australia,AUS
49205,Australia,AUS
49206,Australia,AUS
49207,Australia,AUS
49208,Egypt,EGY
49209,Sweden,SWE
49210,Sweden,SWE
49211,Sweden,SWE
49212,Sweden,SWE
49213,Sweden,SWE
49214,Sweden,SWE
49215,Sweden,SWE
49216,Sweden,SWE
49217,Sweden,SWE
49218,Switzerland,SUI
49219,Switzerland,SUI
49220,Switzerland,SUI
49221,Switzerland,SUI
49222,Switzerland,SUI
49223,East Germany,GDR
49224,East Germany,GDR
49225,East Germany,GDR
49226,East Germany,GDR
49227,East Germany,GDR
49228,East Germany,GDR
49229,Germany,GER
49230,Germany,GER
49231,Germany,GER
49232,Germany,GER
49233,Germany,GER
49234,Germany,GER
49235,West Germany,FRG
49236,West Germany,FRG
49237,West Germany,FRG
49238,West Germany,FRG
49239,West Germany,FRG
49240,West Germany,FRG
49241,West Germany,FRG
49242,Switzerland,SUI
49243,Germany,GER
49244,West Germany,FRG
49245,Bermuda,BER
49246,Bermuda,BER
49247,Angola,ANG
49248,Angola,ANG
49249,Italy,ITA
49250,Italy-2,ITA
49251,Italy-2,ITA
49252,Italy-1,ITA
49253,Turkey,TUR
49254,United States,USA
49255,Austria,AUT
49256,Great Britain,GBR
49257,Switzerland,SUI
49258,United States,USA
49259,United States,USA
49260,United States,USA
49261,United States,USA
49262,Canada,CAN
49263,United States,USA
49264,United States,USA
49265,Puerto Rico,PUR
49266,Puerto Rico,PUR
49267,Great Britain,GBR
49268,Great Britain,GBR
49269,Great Britain,GBR
49270,Great Britain,GBR
49271,Great Britain,GBR
49272,New Zealand,NZL
49273,Australia,AUS
49274,Australia,AUS
49275,Australia,AUS
49276,Australia,AUS
49277,Australia,AUS
49278,Australia,AUS
49279,Australia,AUS
49280,Australia,AUS
49281,Australia,AUS
49282,Australia,AUS
49283,Australia,AUS
49284,Australia,AUS
49285,Australia,AUS
49286,Australia,AUS
49287,Australia,AUS
49288,Indonesia,INA
49289,Afghanistan,AFG
49290,Italy,ITA
49291,Italy,ITA
49292,Italy,ITA
49293,Italy,ITA
49294,Italy,ITA
49295,Italy,ITA
49296,Italy,ITA
49297,Italy,ITA
49298,Czechoslovakia,TCH
49299,Czechoslovakia,TCH
49300,Czechoslovakia,TCH
49301,Czechoslovakia,TCH
49302,France,FRA
49303,Switzerland,SUI
49304,France,FRA
49305,France,FRA
49306,France,FRA
49307,France,FRA
49308,Pakistan,PAK
49309,Pakistan,PAK
49310,Pakistan,PAK
49311,Afghanistan,AFG
49312,Honduras,HON
49313,Peru,PER
49314,Peru,PER
49315,Spain,ESP
49316,Puerto Rico,PUR
49317,Honduras,HON
49318,Mexico,MEX
49319,Mexico,MEX
49320,Mexico,MEX
49321,Mexico,MEX
49322,Morocco,MAR
49323,Poland,POL
49324,Poland,POL
49325,Yugoslavia,YUG
49326,Hungary,HUN
49327,Hungary,HUN
49328,Hungary,HUN
49329,Hungary,HUN
49330,Hungary,HUN
49331,Hungary,HUN
49332,Hungary,HUN
49333,Hungary,HUN
49334,Hungary,HUN
49335,Hungary,HUN
49336,Hungary,HUN
49337,Hungary,HUN
49338,Hungary,HUN
49339,Hungary,HUN
49340,Hungary,HUN
49341,Hungary,HUN
49342,Czechoslovakia,TCH
49343,Czechoslovakia,TCH
49344,Czechoslovakia,TCH
49345,Czechoslovakia,TCH
49346,Czechoslovakia,TCH
49347,Czechoslovakia,TCH
49348,Czechoslovakia,TCH
49349,Czechoslovakia,TCH
49350,Czechoslovakia,TCH
49351,Czechoslovakia,TCH
49352,Czechoslovakia,TCH
49353,Croatia,CRO
49354,Croatia,CRO
49355,Croatia,CRO
49356,Croatia,CRO
49357,Slovenia,SLO
49358,Slovenia,SLO
49359,Slovenia,SLO
49360,Slovenia,SLO
49361,Slovenia,SLO
49362,Greece,GRE
49363,Egypt,EGY
49364,Egypt,EGY
49365,Malawi,MAW
49366,Syria,SYR
49367,Poland,POL
49368,Argentina,ARG
49369,Spain,ESP
49370,Slovakia,SVK
49371,Slovakia,SVK
49372,Slovakia,SVK
49373,Brazil,BRA
49374,Brazil,BRA
49375,Brazil,BRA
49376,Romania,ROU
49377,Romania,ROU
49378,Romania,ROU
49379,Italy,ITA
49380,Italy,ITA
49381,Brazil,BRA
49382,Portugal,POR
49383,Brazil,BRA
49384,Brazil,BRA
49385,Austria,AUT
49386,Austria,AUT
49387,Italy,ITA
49388,Italy,ITA
49389,Italy,ITA
49390,Uruguay,URU
49391,West Germany,FRG
49392,West Germany,FRG
49393,Finland,FIN
49394,Finland,FIN
49395,Finland,FIN
49396,Finland,FIN
49397,Italy,ITA
49398,Italy,ITA
49399,Italy,ITA
49400,Italy,ITA
49401,Italy,ITA
49402,Spain,ESP
49403,Spain,ESP
49404,Peru,PER
49405,Peru,PER
49406,Spain,ESP
49407,Mexico,MEX
49408,Cuba,CUB
49409,Cuba,CUB
49410,Cuba,CUB
49411,Cuba,CUB
49412,Cuba,CUB
49413,Cuba,CUB
49414,Italy,ITA
49415,Chile,CHI
49416,Chile,CHI
49417,Hungary,HUN
49418,Tonga,TGA
49419,United States-1,USA
49420,Australia,AUS
49421,Australia,AUS
49422,United States,USA
49423,United States,USA
49424,United States,USA
49425,Morocco,MAR
49426,Belgium,BEL
49427,Sweden,SWE
49428,Sweden,SWE
49429,Sweden,SWE
49430,Switzerland,SUI
49431,Norway,NOR
49432,Norway,NOR
49433,Norway,NOR
49434,Norway,NOR
49435,Norway,NOR
49436,Norway,NOR
49437,East Germany,GDR
49438,Sweden,SWE
49439,Germany,GER
49440,United States,USA
49441,Russia,RUS
49442,Russia,RUS
49443,Norway,NOR
49444,Senegal,SEN
49445,Senegal,SEN
49446,Mauritania,MTN
49447,Senegal,SEN
49448,Senegal,SEN
49449,Senegal,SEN
49450,Senegal,SEN
49451,Senegal,SEN
49452,Senegal,SEN
49453,Senegal,SEN
49454,Senegal,SEN
49455,Senegal,SEN
49456,Senegal,SEN
49457,Senegal,SEN
49458,Senegal,SEN
49459,Senegal,SEN
49460,Senegal,SEN
49461,Senegal,SEN
49462,Senegal,SEN
49463,Senegal,SEN
49464,Senegal,SEN
49465,Senegal,SEN
49466,Mauritania,MTN
49467,Colombia,COL
49468,Ecuador,ECU
49469,Ecuador,ECU
49470,Iran,IRI
49471,Iran,IRI
49472,Iran,IRI
49473,United States,USA
49474,United States,USA
49475,United States,USA
49476,Germany,GER
49477,Germany,GER
49478,United States,USA
49479,Great Britain,GBR
49480,Great Britain,GBR
49481,Australia,AUS
49482,Australia,AUS
49483,Australia,AUS
49484,Argentina,ARG
49485,Argentina,ARG
49486,Australia,AUS
49487,Czechoslovakia,TCH
49488,Czechoslovakia,TCH
49489,Czechoslovakia,TCH
49490,Czech Republic,CZE
49491,Czech Republic,CZE
49492,Czech Republic,CZE
49493,France,FRA
49494,France,FRA
49495,Philippines,PHI
49496,Philippines,PHI
49497,United States,USA
49498,Panama,PAN
49499,United States,USA
49500,United States,USA
49501,Mexico,MEX
49502,France,FRA
49503,France,FRA
49504,France,FRA
49505,France,FRA
49506,France,FRA
49507,France,FRA
49508,France,FRA
49509,China,CHN
49510,China,CHN
49511,China,CHN
49512,China,CHN
49513,China,CHN
49514,China,CHN
49515,China,CHN
49516,China,CHN
49517,China,CHN
49518,China,CHN
49519,China,CHN
49520,China,CHN
49521,China,CHN
49522,China,CHN
49523,China,CHN
49524,China,CHN
49525,China,CHN
49526,China,CHN
49527,China,CHN
49528,China,CHN
49529,China,CHN
49530,China,CHN
49531,China,CHN
49532,China,CHN
49533,China,CHN
49534,China,CHN
49535,China,CHN
49536,China,CHN
49537,China,CHN
49538,China,CHN
49539,China,CHN
49540,China,CHN
49541,China,CHN
49542,Chinese Taipei,TPE
49543,Chinese Taipei,TPE
49544,China,CHN
49545,China,CHN
49546,China,CHN
49547,France,FRA
49548,France,FRA
49549,Seychelles,SEY
49550,Italy,ITA
49551,Italy,ITA
49552,Italy,ITA
49553,Italy,ITA
49554,Italy,ITA
49555,Italy,ITA
49556,Italy,ITA
49557,Italy,ITA
49558,Italy,ITA
49559,Italy,ITA
49560,Italy,ITA
49561,Italy,ITA
49562,Italy,ITA
49563,Poland,POL
49564,Poland,POL
49565,Latvia,LAT
49566,American Samoa,ASA
49567,Italy,ITA
49568,Italy,ITA
49569,Indonesia,INA
49570,Netherlands,NED
49571,Chinese Taipei,TPE
49572,Chinese Taipei,TPE
49573,China,CHN
49574,China,CHN
49575,China,CHN
49576,China,CHN
49577,Germany,GER
49578,Germany,GER
49579,East Germany,GDR
49580,East Germany,GDR
49581,East Germany,GDR
49582,Argentina,ARG
49583,Switzerland,SUI
49584,Switzerland,SUI
49585,Seychelles,SEY
49586,Benin,BEN
49587,Jordan,JOR
49588,Sweden,SWE
49589,Sweden,SWE
49590,Brazil,BRA
49591,Italy,ITA
49592,Italy,ITA
49593,Croatia,CRO
49594,Croatia,CRO
49595,Croatia,CRO
49596,Italy,ITA
49597,Italy,ITA
49598,Italy,ITA
49599,Italy,ITA
49600,Italy,ITA
49601,Italy,ITA
49602,Italy,ITA
49603,Brazil,BRA
49604,Panama,PAN
49605,Panama,PAN
49606,Argentina,ARG
49607,Egypt,EGY
49608,Egypt,EGY
49609,Egypt,EGY
49610,Egypt,EGY
49611,Sudan,SUD
49612,Hungary,HUN
49613,Hungary,HUN
49614,Hungary,HUN
49615,Hungary,HUN
49616,Hungary,HUN
49617,Hungary,HUN
49618,Hungary,HUN
49619,Hungary,HUN
49620,Great Britain,GBR
49621,Great Britain,GBR
49622,Great Britain,GBR
49623,Great Britain,GBR
49624,Great Britain,GBR
49625,Colombia,COL
49626,Iran,IRI
49627,United Arab Emirates,UAE
49628,United Arab Emirates,UAE
49629,United Arab Emirates,UAE
49630,United Arab Emirates,UAE
49631,United Arab Emirates,UAE
49632,United Arab Emirates,UAE
49633,United Arab Emirates,UAE
49634,United Arab Emirates,UAE
49635,United Arab Emirates,UAE
49636,United Arab Emirates,UAE
49637,United Arab Emirates,UAE
49638,United Arab Emirates,UAE
49639,Kuwait,KUW
49640,Italy,ITA
49641,West Germany,FRG
49642,West Germany,FRG
49643,West Germany,FRG
49644,Germany,GER
49645,Germany,GER
49646,Germany,GER
49647,West Germany,FRG
49648,West Germany,FRG
49649,West Germany,FRG
49650,Austria,AUT
49651,Austria,AUT
49652,Austria,AUT
